index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
58,200,2026-04-17T18:32:03.389978Z,2026-04-17T18:32:14.992011Z,11.602031,dc8592e2f48f,2026-04-17T18:32:08.683326Z,2026-04-17T18:32:14.983385Z,6300.06,2.918,0.13,0.00,0.09,1442.66,4838.41,17.41,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3247,130124,
59,200,2026-04-17T18:32:03.390168Z,2026-04-17T18:32:15.009638Z,11.619468,641572c292e0,2026-04-17T18:32:08.685705Z,2026-04-17T18:32:14.986053Z,6300.35,2.918,0.14,0.00,0.10,1440.28,4838.41,19.50,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.690,2.3421,129164,
60,200,2026-04-17T18:32:03.390357Z,2026-04-17T18:32:15.003300Z,11.612941,ea53373327f6,2026-04-17T18:32:08.683519Z,2026-04-17T18:32:14.985645Z,6302.13,2.918,0.14,0.00,0.10,1442.46,4838.41,19.63,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3255,130124,
61,200,2026-04-17T18:32:03.390537Z,2026-04-17T18:32:15.029884Z,11.639345,a7d83a7afd5a,2026-04-17T18:32:08.685111Z,2026-04-17T18:32:14.987409Z,6302.30,2.918,0.23,0.01,0.16,1440.78,4838.41,21.23,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3256,130124,
62,200,2026-04-17T18:32:03.390724Z,2026-04-17T18:32:15.038923Z,11.648197,483acbb92dc9,2026-04-17T18:32:08.683739Z,2026-04-17T18:32:14.988837Z,6305.10,2.918,0.21,0.01,0.14,1442.17,4838.41,22.78,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3266,130124,
63,200,2026-04-17T18:32:03.390958Z,2026-04-17T18:32:14.985743Z,11.594783,eb8231dfa711,2026-04-17T18:32:08.686321Z,2026-04-17T18:32:14.982203Z,6295.88,2.918,0.18,0.00,0.12,1439.62,4838.41,15.91,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.660,2.3669,127724,
64,200,2026-04-17T18:32:03.391147Z,2026-04-17T18:32:15.039242Z,11.648093,69bfd1ee92ce,2026-04-17T18:32:08.684028Z,2026-04-17T18:32:14.988988Z,6304.96,2.918,0.17,0.00,0.12,1441.92,4838.41,22.89,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.690,2.3439,129164,
65,200,2026-04-17T18:32:03.391330Z,2026-04-17T18:32:15.002237Z,11.610904,77200d3c8e34,2026-04-17T18:32:08.685412Z,2026-04-17T18:32:14.985006Z,6299.59,2.918,0.16,0.00,0.11,1440.55,4838.41,18.75,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3332,129644,
66,200,2026-04-17T18:32:03.391515Z,2026-04-17T18:32:15.038764Z,11.647247,fe120aecb660,2026-04-17T18:32:08.684291Z,2026-04-17T18:32:14.988396Z,6304.10,2.918,0.22,0.01,0.15,1441.61,4838.41,22.25,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3262,130124,
67,200,2026-04-17T18:32:03.391689Z,2026-04-17T18:32:15.024731Z,11.633039,2fac0157ef6c,2026-04-17T18:32:08.685902Z,2026-04-17T18:32:14.987075Z,6301.17,2.918,0.13,0.00,0.09,1440.09,4838.41,19.43,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3252,130124,
68,200,2026-04-17T18:32:03.391876Z,2026-04-17T18:32:14.980029Z,11.58815,19b4c85c2166,2026-04-17T18:32:08.688111Z,2026-04-17T18:32:14.976999Z,6288.89,2.918,0.22,0.01,0.16,1437.79,4838.41,9.31,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.680,2.3466,128684,
69,200,2026-04-17T18:32:03.392060Z,2026-04-17T18:32:14.997299Z,11.605237,038ad7a32f4c,2026-04-17T18:32:08.687857Z,2026-04-17T18:32:14.984425Z,6296.57,2.918,0.11,0.00,0.08,1438.15,4838.41,18.10,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3235,130124,
70,200,2026-04-17T18:32:03.392245Z,2026-04-17T18:32:15.043347Z,11.651101,e5aa1a3b6b4f,2026-04-17T18:32:08.688881Z,2026-04-17T18:32:14.990446Z,6301.57,2.918,0.11,0.00,0.07,1437.13,4838.41,23.95,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3253,130124,
71,200,2026-04-17T18:32:03.392427Z,2026-04-17T18:32:15.044872Z,11.652444,10bb108bf174,2026-04-17T18:32:08.689434Z,2026-04-17T18:32:14.991266Z,6301.83,2.918,0.14,0.00,0.09,1436.55,4838.41,24.60,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3254,130124,
72,200,2026-04-17T18:32:03.392611Z,2026-04-17T18:32:15.041562Z,11.64895,d78625a1d78a,2026-04-17T18:32:08.689061Z,2026-04-17T18:32:14.989870Z,6300.81,2.918,0.19,0.01,0.13,1436.87,4838.41,23.25,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3336,129644,
73,200,2026-04-17T18:32:03.392793Z,2026-04-17T18:32:15.045812Z,11.653017,15aff56e798f,2026-04-17T18:32:08.689744Z,2026-04-17T18:32:14.992186Z,6302.44,2.918,0.08,0.00,0.06,1436.29,4838.41,25.48,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.720,2.3171,130604,
74,200,2026-04-17T18:32:03.392975Z,2026-04-17T18:32:16.468797Z,13.07582,9dc436e3e7cc,2026-04-17T18:32:10.125801Z,2026-04-17T18:32:16.462485Z,6336.68,2.438,0.19,0.01,0.14,4849.42,1481.44,5.12,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3383,130124,
75,200,2026-04-17T18:32:03.393203Z,2026-04-17T18:32:16.467198Z,13.073993,eddc8e656976,2026-04-17T18:32:10.133118Z,2026-04-17T18:32:16.461446Z,6328.33,2.438,0.29,0.01,0.21,4842.00,1481.44,4.00,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3352,130124,
76,200,2026-04-17T18:32:03.393381Z,2026-04-17T18:32:16.472835Z,13.079452,513db6b39ff5,2026-04-17T18:32:10.134272Z,2026-04-17T18:32:16.464238Z,6329.97,2.438,0.14,0.00,0.09,4841.00,1481.44,6.70,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3358,130124,
77,200,2026-04-17T18:32:03.393565Z,2026-04-17T18:32:16.464099Z,13.070532,def03f6b5ee9,2026-04-17T18:32:10.136153Z,2026-04-17T18:32:16.460737Z,6324.58,2.438,0.20,0.01,0.14,4839.05,1481.44,3.04,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3338,130124,
78,200,2026-04-17T18:32:03.393754Z,2026-04-17T18:32:16.468010Z,13.074254,4925b52ce406,2026-04-17T18:32:10.135798Z,2026-04-17T18:32:16.461819Z,6326.02,2.438,0.24,0.01,0.16,4839.37,1481.44,4.04,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.690,2.3517,129164,
79,200,2026-04-17T18:32:03.393939Z,2026-04-17T18:32:16.465488Z,13.071548,fd20787441fc,2026-04-17T18:32:10.136859Z,2026-04-17T18:32:16.461017Z,6324.16,2.438,0.14,0.00,0.09,4838.40,1481.44,3.27,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.560,2.4704,122924,
80,200,2026-04-17T18:32:03.394128Z,2026-04-17T18:32:16.469547Z,13.075417,72f62bec9491,2026-04-17T18:32:10.136657Z,2026-04-17T18:32:16.463032Z,6326.38,2.438,0.12,0.00,0.08,4838.63,1481.44,5.39,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.600,2.4332,124844,
81,200,2026-04-17T18:32:03.394312Z,2026-04-17T18:32:16.469677Z,13.075364,72e638f270a7,2026-04-17T18:32:10.137177Z,2026-04-17T18:32:16.463316Z,6326.14,2.438,0.14,0.00,0.09,4838.09,1481.44,5.48,59,78.64,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.620,2.4146,125804,
82,200,2026-04-17T18:32:03.394511Z,2026-04-17T18:32:18.903485Z,15.508972,1c1176478faa,2026-04-17T18:32:14.983150Z,2026-04-17T18:32:18.879141Z,3895.99,2.598,0.20,0.01,0.14,1484.26,2399.77,11.14,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4376,130124,
83,200,2026-04-17T18:32:03.394696Z,2026-04-17T18:32:18.903947Z,15.50925,3ec2c4206ce1,2026-04-17T18:32:14.986579Z,2026-04-17T18:32:18.879536Z,3892.96,2.598,0.20,0.01,0.15,1480.82,2399.77,10.03,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4365,130124,
84,200,2026-04-17T18:32:03.394873Z,2026-04-17T18:32:18.879446Z,15.48457,8c231f4ea55d,2026-04-17T18:32:14.993325Z,2026-04-17T18:32:18.874302Z,3880.98,2.598,0.12,0.00,0.08,1474.15,2399.77,6.23,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.660,1.4590,127724,
85,200,2026-04-17T18:32:03.395058Z,2026-04-17T18:32:18.894183Z,15.499124,7de502a0adcf,2026-04-17T18:32:15.003069Z,2026-04-17T18:32:18.876758Z,3873.69,2.598,0.13,0.00,0.09,1464.40,2399.77,8.39,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4294,130124,
86,200,2026-04-17T18:32:03.395243Z,2026-04-17T18:32:18.900082Z,15.504837,04f01b2def5a,2026-04-17T18:32:15.001709Z,2026-04-17T18:32:18.877578Z,3875.87,2.598,0.12,0.00,0.08,1465.77,2399.77,9.41,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.570,1.5081,123404,
87,200,2026-04-17T18:32:03.395477Z,2026-04-17T18:32:18.901119Z,15.50564,26394c95535d,2026-04-17T18:32:15.002652Z,2026-04-17T18:32:18.877802Z,3875.15,2.598,0.11,0.00,0.07,1464.84,2399.77,9.32,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4299,130124,
88,200,2026-04-17T18:32:03.395657Z,2026-04-17T18:32:18.898807Z,15.503148,c70e92af67bd,2026-04-17T18:32:15.001874Z,2026-04-17T18:32:18.877222Z,3875.35,2.598,0.11,0.00,0.07,1465.62,2399.77,7.93,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.700,1.4353,129644,
89,200,2026-04-17T18:32:03.395850Z,2026-04-17T18:32:18.902922Z,15.507069,602c4664d94c,2026-04-17T18:32:15.002409Z,2026-04-17T18:32:18.878841Z,3876.43,2.598,0.20,0.00,0.14,1464.99,2399.77,10.51,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4304,130124,
90,200,2026-04-17T18:32:03.396033Z,2026-04-17T18:32:18.899684Z,15.503649,e5d334ea7734,2026-04-17T18:32:15.017687Z,2026-04-17T18:32:18.877350Z,3859.66,2.598,0.16,0.00,0.12,1449.75,2399.77,8.93,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.720,1.4190,130604,
91,200,2026-04-17T18:32:03.396216Z,2026-04-17T18:32:18.892115Z,15.495897,a378bf662bda,2026-04-17T18:32:15.018214Z,2026-04-17T18:32:18.876295Z,3858.08,2.598,0.15,0.00,0.09,1449.24,2399.77,7.77,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.570,1.5012,123404,
92,200,2026-04-17T18:32:03.396398Z,2026-04-17T18:32:18.883157Z,15.486758,2566c222ebe8,2026-04-17T18:32:15.022181Z,2026-04-17T18:32:18.875201Z,3853.02,2.598,0.20,0.01,0.15,1445.22,2399.77,6.61,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4218,130124,
93,200,2026-04-17T18:32:03.396578Z,2026-04-17T18:32:18.902321Z,15.505741,2908176b7d3b,2026-04-17T18:32:15.023344Z,2026-04-17T18:32:18.878563Z,3855.22,2.598,0.17,0.01,0.12,1444.09,2399.77,9.34,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.720,1.4174,130604,
94,200,2026-04-17T18:32:03.396763Z,2026-04-17T18:32:18.904427Z,15.507663,ba7b314febe2,2026-04-17T18:32:15.022447Z,2026-04-17T18:32:18.879853Z,3857.41,2.598,0.13,0.00,0.09,1445.02,2399.77,11.16,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.710,1.4234,130124,
95,200,2026-04-17T18:32:03.396945Z,2026-04-17T18:32:19.245978Z,15.849032,e81a509bc8b4,2026-04-17T18:32:15.023802Z,2026-04-17T18:32:19.243957Z,4220.15,2.318,0.13,0.00,0.09,3854.38,362.87,2.31,15,95.00,95.00,6.893,6.893,28.72,28.72,2,126,200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.5630,129644,
96,200,2026-04-17T18:32:03.397127Z,2026-04-17T18:32:18.883497Z,15.486369,675a67fd6966,2026-04-17T18:32:15.022635Z,2026-04-17T18:32:18.875465Z,3852.83,2.598,0.14,0.00,0.10,1444.82,2399.77,6.72,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.690,1.4323,129164,
97,200,2026-04-17T18:32:03.397310Z,2026-04-17T18:32:18.881616Z,15.484305,12de2967c6ec,2026-04-17T18:32:15.023562Z,2026-04-17T18:32:18.874769Z,3851.21,2.598,0.11,0.00,0.07,1443.93,2399.77,5.95,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.660,1.4478,127724,
98,200,2026-04-17T18:32:03.397493Z,2026-04-17T18:32:18.883882Z,15.486387,2893aa507d09,2026-04-17T18:32:15.022835Z,2026-04-17T18:32:18.875796Z,3852.96,2.598,0.11,0.00,0.07,1444.65,2399.77,7.01,95,99.74,100.00,6.893,6.893,28.72,28.72,16,1008,1600,163,short_ref,prompt_id,10dae68e7db1,2.700,1.4270,129644,
99,200,2026-04-17T18:32:03.397730Z,2026-04-17T18:32:19.244914Z,15.847181,f288611f3bfb,2026-04-17T18:32:15.024454Z,2026-04-17T18:32:19.242762Z,4218.31,2.318,0.17,0.00,0.11,3853.69,362.87,1.04,15,95.00,95.00,6.893,6.893,28.72,28.72,2,126,200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.5566,130124,
