index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
41,200,2026-04-17T22:37:27.146508Z,2026-04-17T22:37:33.759462Z,6.612952,88b4296863a0,2026-04-17T22:37:27.580990Z,2026-04-17T22:37:33.745851Z,6164.86,3.054,0.40,0.18,0.16,4704.84,1453.26,4.71,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.500,2.4659,120044,
42,200,2026-04-17T22:37:27.147643Z,2026-04-17T22:37:38.582681Z,11.435036,6d484484f6f0,2026-04-17T22:37:32.295920Z,2026-04-17T22:37:38.544262Z,6248.34,3.054,2.06,1.87,0.14,1452.37,4765.63,27.37,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.3057,130124,
43,200,2026-04-17T22:37:27.147862Z,2026-04-17T22:37:38.543661Z,11.395798,aa962cebab8b,2026-04-17T22:37:32.298040Z,2026-04-17T22:37:38.530639Z,6232.60,3.054,0.54,0.44,0.07,1451.77,4765.63,13.65,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3084,129644,
44,200,2026-04-17T22:37:27.148070Z,2026-04-17T22:37:38.554051Z,11.405978,a95ff77f58b9,2026-04-17T22:37:32.303120Z,2026-04-17T22:37:38.537065Z,6233.95,3.054,0.75,0.55,0.14,1446.49,4765.63,20.02,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.580,2.4163,123884,
45,200,2026-04-17T22:37:27.148265Z,2026-04-17T22:37:38.561849Z,11.413583,e8ccf492efdb,2026-04-17T22:37:32.309895Z,2026-04-17T22:37:38.538786Z,6228.89,3.054,0.99,0.72,0.20,1439.47,4765.63,21.37,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.630,2.3684,126284,
46,200,2026-04-17T22:37:27.148462Z,2026-04-17T22:37:38.572040Z,11.423575,fb4562fd6a52,2026-04-17T22:37:32.310268Z,2026-04-17T22:37:38.539495Z,6229.23,3.054,0.82,0.65,0.12,1439.26,4765.63,22.25,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.2986,130124,
47,200,2026-04-17T22:37:27.148667Z,2026-04-17T22:37:38.586100Z,11.437432,fcd638045ccc,2026-04-17T22:37:32.312494Z,2026-04-17T22:37:38.549790Z,6237.30,3.054,0.41,0.27,0.10,1437.44,4765.63,32.50,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.660,2.3448,127724,
48,200,2026-04-17T22:37:27.148867Z,2026-04-17T22:37:38.557956Z,11.409087,040d7028fdc9,2026-04-17T22:37:32.312680Z,2026-04-17T22:37:38.538440Z,6225.76,3.054,0.62,0.52,0.07,1437.04,4765.63,21.10,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3058,129644,
49,200,2026-04-17T22:37:27.149068Z,2026-04-17T22:37:38.547629Z,11.398559,a420b08ad667,2026-04-17T22:37:32.315113Z,2026-04-17T22:37:38.535144Z,6220.03,3.054,0.36,0.24,0.08,1434.87,4765.63,17.62,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.720,2.2868,130604,
50,200,2026-04-17T22:37:27.149264Z,2026-04-17T22:37:38.585746Z,11.436481,94caa07fc69e,2026-04-17T22:37:32.306310Z,2026-04-17T22:37:38.547825Z,6241.51,3.054,1.23,0.90,0.23,1442.82,4765.63,30.68,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.640,2.3642,126764,
51,200,2026-04-17T22:37:27.149457Z,2026-04-17T22:37:38.572314Z,11.422856,d0a10471652f,2026-04-17T22:37:32.306871Z,2026-04-17T22:37:38.539789Z,6232.92,3.054,0.33,0.14,0.13,1443.15,4765.63,22.70,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.3000,130124,
52,200,2026-04-17T22:37:27.149694Z,2026-04-17T22:37:38.556559Z,11.406863,dbea86b413cb,2026-04-17T22:37:32.322014Z,2026-04-17T22:37:38.538268Z,6216.25,3.054,0.30,0.13,0.12,1428.03,4765.63,20.60,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.670,2.3282,128204,
53,200,2026-04-17T22:37:27.149894Z,2026-04-17T22:37:38.532115Z,11.382219,57ed3ad726ad,2026-04-17T22:37:32.325447Z,2026-04-17T22:37:38.528415Z,6202.97,3.054,0.76,0.62,0.10,1424.14,4765.63,10.58,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.680,2.3145,128684,
54,200,2026-04-17T22:37:27.150095Z,2026-04-17T22:37:38.585355Z,11.435258,02a21d006120,2026-04-17T22:37:32.325159Z,2026-04-17T22:37:38.546796Z,6221.64,3.054,0.84,0.48,0.27,1424.36,4765.63,29.09,4764.81,27.49,4066.23,,694.09,530.06,164.03,187,98.47,100.00,11.047,11.047,46.03,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.2958,130124,
