index,status,local_started_at,local_finished_at,elapsed_s,request_id,replica_index,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
43,200,2026-04-17T23:00:14.232422Z,2026-04-17T23:00:26.189569Z,11.957145,1e1e9cebee0a,1,2026-04-17T23:00:20.008338Z,2026-04-17T23:00:26.186791Z,6178.45,5.778,0.58,0.41,0.13,5336.85,838.42,1.81,835.68,32.93,744.53,,86.14,67.68,18.46,33,95.55,98.00,16.717,16.717,69.66,69.66,4,252,400,163,short_ref,full,upload_hit,,2.660,2.3227,127724,
44,200,2026-04-17T23:00:14.232675Z,2026-04-17T23:00:26.195829Z,11.963151,98599b3da668,1,2026-04-17T23:00:20.009441Z,2026-04-17T23:00:26.188015Z,6178.57,5.778,4.39,4.21,0.14,5331.94,838.42,2.98,835.68,32.93,744.53,,86.14,67.68,18.46,33,95.55,98.00,16.717,16.717,69.66,69.66,4,252,400,163,short_ref,full,upload_hit,,2.710,2.2799,130124,
45,200,2026-04-17T23:00:14.232882Z,2026-04-17T23:00:26.197043Z,11.964159,9cd32160fa03,1,2026-04-17T23:00:20.014339Z,2026-04-17T23:00:26.188410Z,6174.07,5.778,0.31,0.18,0.09,5331.12,838.42,3.61,835.68,32.93,744.53,,86.14,67.68,18.46,33,95.55,98.00,16.717,16.717,69.66,69.66,4,252,400,163,short_ref,full,upload_hit,,2.690,2.2952,129164,
46,200,2026-04-17T23:00:14.233077Z,2026-04-17T23:00:27.292798Z,13.05972,35322b8bce6a,0,2026-04-17T23:00:21.104786Z,2026-04-17T23:00:27.283611Z,6178.82,5.524,0.61,0.43,0.13,1977.26,4192.79,7.38,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.640,2.3405,126764,
47,200,2026-04-17T23:00:14.233279Z,2026-04-17T23:00:27.288912Z,13.055632,3fbc70db7c5a,0,2026-04-17T23:00:21.107689Z,2026-04-17T23:00:27.282839Z,6175.15,5.524,0.72,0.60,0.08,1974.24,4192.79,6.56,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.2787,130124,
48,200,2026-04-17T23:00:14.233482Z,2026-04-17T23:00:27.301486Z,13.068002,87955f3ea1e7,0,2026-04-17T23:00:21.107932Z,2026-04-17T23:00:27.286142Z,6178.21,5.524,1.11,0.90,0.15,1973.61,4192.79,9.81,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.720,2.2714,130604,
49,200,2026-04-17T23:00:14.233682Z,2026-04-17T23:00:27.303410Z,13.069726,02fe31e72dac,0,2026-04-17T23:00:21.108514Z,2026-04-17T23:00:27.287597Z,6179.08,5.524,0.92,0.73,0.14,1973.22,4192.79,11.15,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.580,2.3950,123884,
50,200,2026-04-17T23:00:14.233871Z,2026-04-17T23:00:27.287612Z,13.053739,93c3ccdf57eb,0,2026-04-17T23:00:21.122893Z,2026-04-17T23:00:27.282449Z,6159.56,5.524,0.94,0.82,0.09,1958.81,4192.79,5.53,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.690,2.2898,129164,
51,200,2026-04-17T23:00:14.234063Z,2026-04-17T23:00:27.290425Z,13.05636,446a9c304564,0,2026-04-17T23:00:21.109126Z,2026-04-17T23:00:27.283174Z,6174.05,5.524,0.62,0.48,0.10,1972.90,4192.79,6.65,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.2782,130124,
52,200,2026-04-17T23:00:14.234312Z,2026-04-17T23:00:20.014938Z,5.780624,52ad24aa22a9,1,2026-04-17T23:00:14.535830Z,2026-04-17T23:00:20.007364Z,5471.53,6.068,1.98,1.63,0.27,4547.98,916.75,3.98,914.96,112.66,783.07,,128.18,110.28,17.89,37,93.00,93.00,16.557,16.557,68.99,68.99,4,252,400,163,short_ref,full,upload_hit,,2.710,2.0190,130124,
53,200,2026-04-17T23:00:14.234516Z,2026-04-17T23:00:27.298306Z,13.063789,2155fcf93131,0,2026-04-17T23:00:21.117648Z,2026-04-17T23:00:27.284965Z,6167.32,5.524,0.26,0.13,0.09,1964.74,4192.79,8.58,4191.31,12.26,2293.58,,1893.75,1813.46,80.29,164,97.23,100.00,16.717,16.717,69.66,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.670,2.3099,128204,
54,200,2026-04-17T23:00:14.234716Z,2026-04-17T23:00:20.009084Z,5.774366,ee80fb13df36,1,2026-04-17T23:00:14.697343Z,2026-04-17T23:00:20.005189Z,5307.85,6.068,0.34,0.14,0.14,4388.10,916.75,2.02,914.96,112.66,783.07,,128.18,110.28,17.89,37,93.00,93.00,16.557,16.557,68.99,68.99,4,252,400,163,short_ref,full,upload_hit,,2.700,1.9659,129644,
55,200,2026-04-17T23:00:14.234915Z,2026-04-17T23:00:23.081601Z,8.846684,3f29232a85c9,0,2026-04-17T23:00:14.722082Z,2026-04-17T23:00:23.078888Z,8356.81,5.802,0.29,0.13,0.10,6385.48,1966.83,3.47,1963.15,10.46,1088.01,,871.48,851.85,19.63,78,100.00,100.00,16.715,16.717,69.65,69.66,4,252,400,163,short_ref,full,upload_hit,,2.660,3.1417,127724,
